327:	1.322263851762E-04
328:	1.325245975750E-04
329:	1.328199286945E-04
330:	1.331267703790E-04
331:	1.334282569587E-04
332:	1.337228168268E-04
333:	1.340290764347E-04
334:	1.343216135865E-04
335:	1.346133067273E-04
336:	1.349116209894E-04
337:	1.352077961201E-04
338:	1.355145359412E-04
339:	1.358162990073E-04
340:	1.361183385598E-04
341:	1.364053023281E-04
342:	1.367177464999E-04
343:	1.370169484289E-04
344:	1.372962142341E-04
345:	1.376105938107E-04
346:	1.379026070936E-04
347:	1.382039190503E-04
348:	1.385097566526E-04
349:	1.388092932757E-04
350:	1.390895195073E-04
351:	1.394033170072E-04
352:	1.396899024257E-04
353:	1.399921020493E-04
354:	1.403069763910E-04
355:	1.405822113156E-04
356:	1.408723619534E-04
357:	1.411868433934E-04
358:	1.414824364474E-04
359:	1.417796156602E-04
360:	1.420781482011E-04
361:	1.423650828656E-04
362:	1.426632952644E-04
363:	1.429753174307E-04
364:	1.432654971723E-04
365:	1.435514568584E-04
366:	1.438621984562E-04
367:	1.441493659513E-04
368:	1.444426598027E-04
369:	1.447477552574E-04
370:	1.450559793739E-04
371:	1.453289587516E-04
372:	1.456409809180E-04
373:	1.459462946514E-04
374:	1.462128857384E-04
375:	1.465107052354E-04
376:	1.468339469284E-04
377:	1.471127761761E-04
378:	1.474017626606E-04
379:	1.477262412664E-04
380:	1.480096543673E-04
381:	1.482906955061E-04
382:	1.485879183747E-04
383:	1.488932030043E-04
384:	1.491813309258E-04
385:	1.494601601735E-04
386:	1.497730845585E-04
